,restaurant_id,restaurant_name,address,city,state,postal_code,latitude,longitude,avg_yelp_rating,review_count,attributes,categories,hours
25,8wFiWvlfOVt1zvAvsoLw2g,La Bonita Taco Shop,2500 E Desert Inn Rd,Las Vegas,NV,89169,36.130978,-115.115914,3.0,6,"{'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Mexican","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
26,atVh8viqTj-sqDJ35tAYVg,Beach Cafe,7750 S Jones Blvd,Las Vegas,NV,89139,36.0484864,-115.2243463,3.5,294,"{'OutdoorSeating': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False'}","Restaurants, Burgers, Diners, Breakfast & Brunch","{'Monday': '7:30-16:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-16:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
27,TIUd6XX7-hF6EPF2NowMsA,Subway,"8170 S Eastern Ave, Ste 12",Las Vegas,NV,89123,36.0410197,-115.1167131,3.0,11,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': 'None', 'GoodForMeal': 'None', 'Ambience': 'None'}","Restaurants, Fast Food, Sandwiches",
28,rQO6-KfH2B_FxNrs6aIbYg,Sunny Kitchen,"467 E Silverado Ranch Blvd, Ste 125",Las Vegas,NV,89183,36.0118343,-115.1530647,4.0,8,,"Restaurants, Japanese, Korean","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
29,YyxB3K1ORzc7ChMKgyxm9Q,Subway,8790 S Maryland Pkwy,Las Vegas,NV,89123,36.0302336,-115.1354155,3.0,18,"{'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'quiet'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Fast Food, Sandwiches","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
30,J1RKcr6BAqOI-LDFbn0TvQ,Subway,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0854286,-115.149927,1.5,13,,"Restaurants, Fast Food, Sandwiches",
31,kkD5pal9rRzE4PjeYSL9mA,Del Taco,348 N Nellis Blvd,Las Vegas,NV,89110,36.1662351,-115.0618588,2.5,22,"{'HasTV': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False'}","Restaurants, Mexican",
32,VUtazCTIc0aoOrQprP_s-Q,Toby Keith's I Love This Bar & Grill,3475 Las Vegas Blvd S,Las Vegas,NV,89109,36.1189978367,-115.1703831351,3.0,641,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","Restaurants, Nightlife, Bars, Music Venues, American (Traditional), Arts & Entertainment","{'Monday': '17:0-0:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-0:0'}"
33,gHoP4eJimaMltfUlp6EP4Q,Sammy's Woodfired Pizza and Grill,6500 W Sahara Ave,Las Vegas,NV,89146,36.144469052,-115.2366719569,4.0,343,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True'}","Restaurants, Salad, Pizza, Gluten-Free","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:0'}"
34,ivXSATui5znHvRuVExj3vw,Subway,"9845 S Maryland Pkwy, Ste A",Las Vegas,NV,89183,36.0106875,-115.1371278,3.0,22,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'""}","Restaurants, Fast Food, Sandwiches",
35,Voy_shxcm2YnHQOtfUj1KQ,Spicy City,"4215 Spring Mountain Rd, Ste B205",Las Vegas,NV,89102,36.1253808,-115.1959803,2.5,67,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'""}","Restaurants, Chinese, Noodles","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
36,0G1y7uV7w1D2uziS4Lt_Dw,Chapalas Mexican Restaurants,3331 E Tropicana Ave,Las Vegas,NV,89121,36.0996135,-115.1039133,3.5,191,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Corkage': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'BYOBCorkage': ""'yes_free'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Caters': 'True'}","Restaurants, Mexican","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
37,a0v7Si0DK4cIko7AQY4YXg,Egg Works,6960 S Rainbow Blvd,Las Vegas,NV,89118,36.0621940089,-115.2418562125,4.5,999,"{'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'DriveThru': 'False'}","Restaurants, Burgers, Breakfast & Brunch, American (Traditional), Pizza","{'Monday': '6:0-15:0', 'Tuesday': '6:0-15:0', 'Wednesday': '6:0-15:0', 'Thursday': '6:0-15:0', 'Friday': '6:0-15:0', 'Saturday': '6:0-15:0', 'Sunday': '6:0-15:0'}"
38,4aAf2nAr86lcDHzqWSaYuQ,Alexander's Pizza,5020 Broadbent Blvd,Las Vegas,NV,89122,36.0974279,-115.0297551,3.5,96,"{'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Pizza, Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:0-21:0'}"
39,AyKOSCyaPb7x8a9gqZ0z2A,Subway,"6440 Sky Pointe Dr, Ste 140",Las Vegas,NV,89131,36.279833,-115.2615955,3.0,14,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'DriveThru': 'False', 'WiFi': ""u'no'""}","Restaurants, Sandwiches, Fast Food",
40,AUl6myFhTAbEqt0GMdKHiw,Chipotle Mexican Grill,"7340 Arroyo Crossing Pkyw, Ste 100",Las Vegas,NV,89118,36.0636775,-115.2520419,3.0,163,"{'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'Caters': 'True'}","Restaurants, Fast Food, Mexican","{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
41,IkmL3syVMj8zZxpL-7SYsw,Subway,6530 S Decatur Blvd,Las Vegas,NV,89118,36.0711489,-115.2073958,2.5,14,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Alcohol': ""'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'""}","Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-21:0'}"
42,o69XnnmtOaj6a2sjOTsGeg,Capriotti's Sandwich Shop,"3830 E Flamingo Rd, Ste E5",Las Vegas,NV,89121,36.1170337131,-115.0904042894,3.5,129,"{'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}","Restaurants, Delis, Sandwiches","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-19:0'}"
43,ddplAthoA2pGLoSqhHpVkA,Don Tortaco,"8520 Blue Diamond Rd, Ste 110",Las Vegas,NV,89178,36.0208520614,-115.2773894037,2.0,30,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'Alcohol': ""'none'"", 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False'}","Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
44,gdb4gmSI5eJcuXLZ3BfgtA,Jacky Chan,"8544 Blue Diamond Rd, Ste 100",Las Vegas,NV,89178,36.0216106,-115.277674,3.0,180,"{'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'HasTV': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'False'}","Restaurants, Thai, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '13:0-22:0'}"
45,2vr2yGIzSehe_ITFamNpyw,Fun Tacos,2330 S Rainbow Blvd,Las Vegas,NV,89146,36.1462034039,-115.2426542714,4.0,129,"{'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'DriveThru': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False'}","Restaurants, Breakfast & Brunch, Burgers, Tacos, Mexican","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0'}"
46,BoiAZQB9AHRvazM055GFOw,Paradise India,"6825 W Russell Rd, Ste 115",Las Vegas,NV,89118,36.0844883,-115.2410644,4.0,47,"{'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Restaurants, Indian","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '11:0-15:0'}"
